"city","description","neighbourhood_cleansed"
"London","My place is close to Underground stations for visiting Central London, approx 30min by underground.. My place is good for solo adventurers.","Harrow"
"London","Stunning 1 bedroom loft located in the famous Notting Hill Area in London!<br />This interior designed loft is in a grand Victorian townhouse, on a quiet tree-lined street.<br /><br />More information:<br />There is a small double bed and sofa bed (ideal for 3 medium-sized adults)<br /><br />One set of towels and one linen per guest provided.<br /><br />Available for short & long term.<br /><br />Feel free to send me a message even if your dates are not available on the calendar. I will do my best to help you.<br /><br />Looking forward to hosting you!","Kensington and Chelsea"
"London","Modern, large and bright one bedroom apartment just 30 seconds from London Bridge station/the Shard. Wooden floors throughout, with an open plan living room and kitchen. The kitchen has all appliances, including washer/dryer and dishwasher. This is a fantastic apartment with plenty of space and in a superb location. We look forward to receiving your request!!","Southwark"
"London","This lovely little apartment is perfectly situated, right in central London, featuring a secure, private entrance and an en-suite bathroom; ideal for a short stay! Just a short stroll away, you'll find renowned landmarks like Buckingham Palace, Harrods, Hyde Park, Soho, and Green Park. Enjoy a comfortable retreat in a fully-furnished studio, nestled within a historic and charming London residence.","Westminster"
"London","Enjoy staying in the heart of City of London area with this cozy 1-bedroom, 58 square meters apartment located on the 6th floor of a secure residential building with an elevator.  Self check-in starting from 3:00PM by picking up keys at a nearby shop. Wi-Fi is available, great for both work and leisure. A refundable damage deposit is required, in full accordance with platform's policies.","Tower Hamlets"
"London","Included amenities: Wifi, Welcome Pack, Toiletries, Area Tips, Cleaning, Fridge Fill Service, Cafetiere, 24/7 Support.","Richmond upon Thames"
"London","*** FANTASTIC STAY GUARANTEED ***<br />This stunning 1 bedroom apartment is located in the prestigious Cleland House in the heart of Westminster. The apartment is beautifully designed and comes fully furnished with modern amenities. The living area is spacious and boasts large windows that let in plenty of natural light. The kitchen is fully equipped with high-end appliances. The bedroom is cozy and comfortable, with a plush bed and plenty of storage space.","Westminster"
"London","Monthly & Weekly Booking Available.<br />🏳 D6ten Homes Short Lets & Serviced Accommodation 🏳<br />🗝 Lovely 2 bedroom Annex apartment.<br />🗝 Sleeps Up to 5 Guests but we are ready for 4 guest, more to follow.<br />🗝 Bedroom 1 - 1 Double Bed<br />🗝 Bedroom 2 - 1 Single Bed<br />🗝 Living Room - Sofa Bed<br />🗝 Free WiFi<br />🗝 Professionally Cleaned<br />🗝 Fully Equipped Kitchen<br />🗝 Garden & FREE on street Parking<br />🗝 cctv<br />★ If you have any questions, please send us a message.★","Barking and Dagenham"
"London","Make some memories at this unique and family-friendly place, with close proximity to the DLR station, River Thames, parks, playground, Greenwich :<br /><br />- Enjoy a serene garden retreat with a large kitchen with its dining table and heated floor,<br />- Japanese-Style Loft with tatami mats and ensuite bathroom,<br />- A newly installed multi-jet shower system<br />- Only a minute's walk to Island Gardens DLR station.<br />- Nearby Attractions: Close to the River Thames, Greenwich park and Canary Wharf","Tower Hamlets"
"London","This beautiful duplex apartment is perfect for business travelers, families, and tourists. Located in one of the most wonderful zones in London. This is just a 5-minute walk from the overground station Imperial Wharf (zone 2), a 17-minute walk to Chelsea Stadium, a 15-minute walk to Fulham underground (metro) station, and surrounded by many different stores and restaurants. 3 double bedrooms, 1 bathroom, living room, dining area, kitchen, and a balcony. Perfect to accommodate 8 people.","Hammersmith and Fulham"
"London","This stylish place to stay is perfect for group trips.","Tower Hamlets"
"London","Bright and stylish 2-bed, 2-bath serviced apartment in a beautiful Victorian building in South Kensington. Features high ceilings, wooden flooring, and plenty of natural light. Fully equipped and tastefully furnished for a comfortable stay. Located moments from top London attractions, restaurants, and cultural sites. Perfect for short stays or extended visits. 4th floor – no lift.","Kensington and Chelsea"
"London","Welcome to our charming serviced flat nestled in the heart of Central London. This central and stylish Airbnb offers the perfect blend of modern comfort and classic elegance. Located within walking distance of iconic landmarks like Marble Arch and Hyde Park.<br /><br />Our Central London Airbnb is surrounded by an array of restaurants, cafes, and shops, giving you a true taste of the local lifestyle. Excellent public transportation links make it easy to explore the city at your leisure.","Westminster"
"London","Our flat is in the heart of the amazing borough of Hackney, in the historical German Hospital building. It's bright, spacious and full of plants. We’re some distance away from busy roads - so you get the London experience without the London noise.<br /><br />This is our full-time home, and we only rent it when we’re away on holiday. It’s cozy, clean, and equipped like a home, not a hotel. We’re always available by message in case of any issues. And we have lovely neighbours!","Hackney"
"London","𝐀𝐛𝐨𝐮𝐭 𝐕𝐢𝐥𝐥𝐚 𝐄𝐦𝐞𝐫𝐚𝐥𝐝 𝐌𝐞𝐰𝐬:<br />Offered by AboutAwayGroup, Villa Emerald Mews is a masterpiece of modern luxury living, seamlessly blending elegance and security. Located in a highly sought-after area near London's iconic landmarks, this brand-new residence offers a unique, prestigious living experience in a private and secure gated mews.","Westminster"
"London","Warm friendly home in sought after area of Sanderstead. Short 10-15 minute walk to 2 mainline stations - 25 minutes away from Central London.  Situated in serene area backed off by a beautiful woods and golf course. We love for you to feel welcomed and well fed in our wonderful home. We have plenty free and safe parking, space to work and to rest in our home.","Croydon"
"London","Large friendly household close to some great spots for a night out or a meal at some of London's best restaurants. Great transport connections for getting around the city, closest tube station is only a 8 min walk whilst various bus stops 1 min.","Islington"
"London","The Griffin House Hotel offers affordable, contemporary accommodation with personal friendly service. <br /><br />Perfect for a weekend getaway or a ‘home away from home’ whilst on business.<br /><br />We are a modern 3 star hotel, situated near Marble Arch in the heart of Central London. <br /><br />Our location, just a 5 minute walk from the world-famous shops on Oxford Street and Hyde Park, is ideal for exploring all this exciting city has to offer.","Westminster"
"London","This room is available with landlord in (and his wife). This flat is a brand new flat, in a new building.  Take it easy at this unique and tranquil getaway. But no smoking inside.","Newham"
"London","Hi there! I'm Karina, your host. Whether you're traveling for business, leisure, or a special occasion, I’m thrilled to offer you a comfortable home away from home.  Located in the heart of Greenwich, you're just steps away from top restaurants, cafes, and shopping districts, cinemas and bars. Excellent public transport links mean you're minutes away from key attractions like London Bridge, Museum, and Park.","Greenwich"
"London","Welcome to our charming and chic apartment nestled in the heart of Mayfair, one of London's most prestigious neighborhoods!Step inside and be greeted by a stylish and cosy living space, tastefully decorated with modern furnishings and delightful accents. The open-plan layout creates an inviting atmosphere, perfect for relaxing after a day of exploring the city.  After a day of sightseeing, retreat to the comfortable bedroom, where plush bedding and soft linens promise a restful night's sleep.","Westminster"
"London","Our 2 bed flat is a great place for a family to stay in East London. There is a master bedroom with a kingsize bed, as well a kids room with bunk beds (180cm in length). <br />We have a fully functional kitchen (with a dishwasher!) and a bright and airy living space.<br />There is also a utility room with a washing machine.<br />The south facing balcony gets nice and sunny.","Hackney"
"London","Welcome to our home! This bright and stylish flat is located just 7 minute walk from Paddington station, with access to the District, Circle, Hammersmith & City and Bakerloo Lines which provides an easy access to the whole city! Plus, it is only 10 minutes away from Hyde Park and Notting Hill charming neighbourhood. Its cosy vibe, chic decoration and natural light will make you feel at home. This is not a blank hotel room, this is our lovely personal apartment. I hope you will enjoy your stay!","Westminster"
"London","Master bedroom with it's own shower room.  <br />King size bed with work area in the bedroom. <br />High speed internet provided within the property. <br />The property is located in beautiful gated estate, which has gates going out to the canal which leads to the Thames from one side and the other side of the canal lead to the shopping centre and many more amenities available around. <br />We have got two little dogs  (chihuahuas), they are super friendly, if you like pets - you gonna love them.","Southwark"
"London","At the heart of Shoreditch.<br />Beautifully presented flat with artists' prints, paintings and drawings, makes for a cosy  bijou home.<br /><br />This is described as Private Room Only however quite often the host will not be in the country so the flat will be entirely yours. Especially if the flat is booked for a month or more. <br /><br />Whilst near a busy area,  it offers peace and quiet for your stay. A Ground floor position means no issues with lifts or stairs  still exceptionally secure for the last 20yrs.","Hackney"
"London","- Excellent location & transport links: 30 seconds from Caledonian Road underground station<br />- 1 stop from Kings Cross St Pancras (Eurostar station)<br />- Direct train from Heathrow Airport<br />- Close to amenities: next door to a Starbucks and 24/7 grocery shop; walking distance from a variety of shops, cafes, restaurants & green spaces<br />- Smoke and pet-free home<br />- Minimalistic decor (including real wood floors) and surprisingly peaceful given central location","Islington"
"London","Located in a vibrant area of Kennington, SE17, which is popular among young professionals and creatives. The area boasts of fantastic coffee shops, trendy eateries, and a variety of cultural spots. One notable location nearby is Peacock Yard, a hidden gem with a unique history. It is home to a blend of creative spaces, residential homes, and artist studios, contributing to the lively and welcoming atmosphere of the area","Southwark"
"London","Enjoy staying in the heart of London’s Pimlico area with this cozy 2-bedroom, 51 square meters apartment located on the lower ground and ground floors of a secure residential building without an elevator.  Self check-in starting from 3:00PM by picking up keys at a nearby shop. Wi-Fi is available, great for both work and leisure. A refundable damage deposit is required, in full accordance with platform's policies.","Westminster"
"London","Beautiful, recently refurbished family home in a quiet neighbourhood. Close to Wimbledon centre (for train & underground), Wimbledon Village (for stylish boutiques & restaurants) and just 20 mins walk (or short bus ride) to Wimbledon tennis stadium.","Merton"
"London","Barbara Windsor<br />We wanted to celebrate the richness of East London's life and have named this suite after Babs Windsor, she has brought so much joy to us. She is a warm and talented actress, a true East Ender and now made a Dame by The Queen","Tower Hamlets"
"London","Take a break and relax at this peaceful oasis.","Wandsworth"
"London","Beautifully refurbished, this studio is on the fourth floor in a classic stucco fronted house, in the heart of Notting Hill. This studio has an open plan kitchen with hob, refrigerator and a separate shower room with a power shower. It is decorated in an immaculate and contemporary style with wooden effect floor. It has a TV with free-view channels and wifi.<br /><br />In June 2023 we overhauled the water system in the building, increasing the capacity and reliability of the system","Kensington and Chelsea"
"London","Beautiful Apartments only stone throw from Holloway Station.Kings Cross St. Pancras International Eurostar is only 2 stops away. Holloway Road Tube is on Piccadilly lines.10 minutes away from Oxford Street by underground. Close proximity to local shops, bars and restaurants. 3 Minutes Walking distance to the Arsenal Emirates Stadium.<br /><br />The Holloway Apartments feature free Wi-Fi,  Private Bathroom, Private Kitchen.<br /><br />These Apartments are ideal for friends, professionals, families with children.","Islington"
"London","A large and cosy bedroom in a shared flat, with friendly housemates who will be happy to share a coffee in the morning! Upon request I'm also happy to lend bicycles for a cylce around (only 30 minutes into central London!)  closest station in London Fields, which takes you straight to central London (Liverpool Street).<br />Smoking allowed but only outside the house please! We have a lovely garden that you can sit in to smoke or have a drink or even dinner. :)","Hackney"
"London","Forget your worries in this spacious and serene space.walking distance to Hillingdon tube station, bus service to Heathrow airport and Brunel university, easy access to local shops and M40 and M25 .","Hillingdon"
"London","Enjoy a comfortable and convenient stay in this lovely North London home—perfect for families, friends, or business trips.<br /><br />🛏️ 3 bedrooms, 4 beds (2 doubles, 2 singles)<br /><br />🛁 1 clean, modern bathroom<br /><br />🍽️ Fully equipped kitchen for home cooking<br /><br />🛋️ Cozy living space with TV and Wi-Fi<br /><br />🌳 Nearby parks and green spaces<br /><br />🛍️ Close to shops, restaurants & supermarkets<br /><br />🚇 Great transport links <br /><br />🧺 Fresh linens, towels & essentials provided<br /><br />Your peaceful and well-located London base awaits!","Haringey"
"London","Three story spacious town house in Bermondsey. Ten minutes from Bermondsey street and 15 minutes from London Bridge. Please note I have a cat. I live here with my 22 year old son. Very good transport links.","Southwark"
"London","Forget your worries in this spacious and serene space. Located centrally to Wembley, Harrow and Greenford! <br />10 min walk from Sudbury hill station, bus ride from Wembley Central, Harrow-on-the-hill and Greenford. Free parking on-site, newly furnished ground floor apartment with two bedrooms, two bathrooms. Situated in a residential block, close to local amenities.<br /><br />★★★Key Features★★★<br />✓2 bedrooms for 4 guests<br />✓2 bathrooms (one en-suite to master bedroom)<br />✓Fully equipped kitchen<br />✓Living room<br />✓Patio","Harrow"
"London","Very Spacious private room in the heart of London located in E1. The room is an en-suite room with a shower and toilet included. Everything needed is near-by the house with the station (Whitechapel station) being a 30 second walk from the property, A Sainsbury's supermarket 5 mins away and popular places including Shoreditch a 10-15 min walk away. Central London is again around 10 minute tube ride away so you don't miss out on anything London has to offer.","Tower Hamlets"
"London","Stay at this ideally situated accommodation, central to everything, perfect for exploring London and nearby areas. Conveniently located, it's a short walk to the tube station or catch a bus right outside. Easily access the M4 and M25 motorways, with the A40 just a one-minute drive away, linking you directly to central London. Enjoy the stunning Northala Hills across the street and experience the vibrant Southall Broadway, just a short bus ride away.","Ealing"
"London","Enjoy a stylish experience at this centrally-located place<br /><br />Newly renovated 1-bed flat in Nunhead with bright, modern design and a sun-filled private balcony <br /><br />Just 1 min from Nunhead station, and walking distance to great pubs, green parks, and playgrounds<br /><br />Perfect for couples or solo stays seeking comfort, style, and great London connections<br /><br />Fast Wi-Fi, sleek interiors, and plenty of natural light make this a standout South London stay.","Southwark"
"London","This cosy and comfortable 1 bedroom apartment is very close to the Famous and Historic Tower Bridge and Tower of London.<br /><br />There is an amazing choice of Restaurants near by and a McDonalds is just down the street. Also a lot of convenience stores are a few minutes walk from the flat.<br /><br />There are 3 different metro stations nearby just 10 minutes walk and the bus stop is just under the building.<br /><br />Its a perfect stop for family or friends visiting London!","Tower Hamlets"
"London","Beautiful light and comfortable room on the first floor, facing the garden. Bathroom and separate wc shared with two more people. This is a shared home rented by young professionals. Fully equipped kitchen/dining area.","Kingston upon Thames"
"London","Indulge in the luxury and comfort of this exquisite 1-bedroom apartment, thoughtfully designed with high-end finishes. Located just a 5-minute stroll from the iconic Hyde Park, this stylish property offers an open-plan kitchen reception room, and a spacious king-size bedroom, making it the perfect choice for friends, couples, and business travelers alike. Paddington Underground station is only 7 minutes walking distance. Book now and experience true comfort in the heart of London!","Westminster"
"London","Want to stay in the cutest apartment in the most lovely area of London? Welcome to our delightful flat in Notting Hill! Literally next door to the world-famous Portobello Road market & its shops/cafes/pubs + a 5 min walk to Notting Hill tube station!","Kensington and Chelsea"
"London","Bright & New 2-Bed Flat | 4 people | Gated Mews · Concierge · Lift · Rare finding!<br /><br />Top-floor, sun-soaked apartment with floor-to-ceiling windows. Enjoy a chef-ready  kitchen, under-floor heating, cooling fans, sleek bathroom, desks, fast Wi-Fi,  piano, secure bike storage and child friendly.<br /><br />Free underground parking. <br /><br />Great location five Tube lines within a 10-min walk, Westfield shopping, leafy parks, and Chiswick cafes on the doorstep—the perfect London launchpad.<br /><br />Includes a friendly cat🐱","Hammersmith and Fulham"
"London","Location:<br /><br />Your Apartment, 116 – 118 Askew Road, London, W12 9BL<br /><br />Sleeps: <br />Up to 4 guests<br /><br />**PAID PARKING AVAILABLE NEARBY**","Hammersmith and Fulham"
"London","A stunning lower ground, interior designed, two bedroom flat with its own private entrance in the heart of Notting Hill Gate. This superb home has been finished to the highest standards to offer chic living. Super-fast broadband and Netflix included. Spacious open plan living room, kitchen and dining area. Two bedrooms leading directly onto a small terrace. One of the best areas in West London just a couple of minutes’ walk from Notting Hill Gate station and Kensington Gardens.","Kensington and Chelsea"
"London","Bright studio with high ceilings in  quiet residential area. Pubs, cafés, restaurants, laundrette within 2-10mnt walk. <br /><br />3mnts from Little Venice <br />5mnts from Warwick Avenue (Bakerloo)<br />10mnts from Maida Vale (Bakerloo)<br />10mnts from Royal Oak (Hammersmith and City)<br />15mnt from Paddington (Bakerloo, Hammersmith and City, Metropolitan, Circle And District, Trains)<br />15mnts from Westbourne Grove (Hammersmith and City)<br />20mnts from Portobello Road (Notting Hill)","Westminster"
"London","Beautiful and peaceful en-suite room in a stylish new build block of flats over-looking the River Lea and Walthamstow Marshes. One lovely house-mate occupies the other room.<br /><br />Ideally looking for a longer term rent, happy to discuss pricing on that. A second room smaller room is also available between 21st November and 5th February.<br /><br />10 minutes walk from Clapton Overground and Lea Bridge Train Station, and very well connected by bus.","Hackney"
"London","Relax with the whole family at this peaceful place to stay.","Enfield"
"London","- Plush suites come as standard and are extra-extra-roomy so nothing can cramp your style.<br />- Marble and granite 5-piece baths are almost as pretty as you are.<br />- Whimsical touches keep the vibe far from stuffy.","Hammersmith and Fulham"
"London","Bug double room close seven sisters station, 9minutes away by walk.<br />Bus stop in front of the house, 5 minutes away from turnpike lane, only half an hour away from central london by underground.","Haringey"
"London","Self contained studio apartment on Ground Floor of small block with 6 flats. Has everything you need for a visit to London! 5 min walk to Caledonian Rd tube (Piccadilly Line - direct to Heathrow Airport). 1 min from greenspace at Paradise Park. Close to Highbury & Islington station and Upper St restaurants & amenities, Arsenal football stadium, 20 mins from King's X St Pancras (for Eurostar, direct trains to Gatwick and Luton airport).","Islington"
"London","Mid-century Shoreditch apartment with wonderful secret sunny roof garden. Decorated in beautiful mid century style. Hundreds of amazing cafes, bars, restaurants and boutiques in Shoreditch but it's also perfectly placed to walk to Tate Modern or the City of London. It’s a 15 minute cycle to the West End or a 50 minute walk. Public transport not needed.","Hackney"
"London","A large, double room, fantastic location in central London on Tottenham Court Road! Has two sofas, coffee table, desk, 49"" TV with Netflix and large DVD collection. Room does not face onto main road so quieter, great way to access soho and Regents/Hyde park etc. Shared bathroom and kitchen with two other flat mates, privacy respected.","Camden"
"London","Your family and friends can stay close to everything in a triple room with a king size and single bed within a large house located in a Central London Zone-2 location along with an free parking space and also can reach all tourist attractions quickly and can also return back to property at anytime as you got very good public transportation including night services. Also several Food Giant Outlets like Lidl, Iceland are just few steps away and also surrounded by several restaurants, takeaways etc","Hammersmith and Fulham"
"London","Sunny double bedroom with south facing window in a new development near Lee Valley Ice Centre and Lee Valley Ride Centre. <br />Grass land in front of the house, River Side Walk, Close to big supermarket like Aldi, Lidl.<br />Double room with double bed, with easy assess to Kitchen and Toilet on the Same floor, Shower room upstairs shared with one other tenant.","Wandsworth"
"London","Kick back and relax in this calm, stylish space with excellent housemates.  Very clean, safe and secure neighbourhood with free parking and great transport links; 6minutes to Elstree Studios Borehamwood, direct Buses to Westend, Central London, Hendon: A1, M1, A406.","Barnet"
"London","Welcome to your ideal and exciting London stay!<br />My bright flat offers unbeatable convenience to explore Central London.<br />*Clean and comfy flat,<br />*Fast and friendly communication.<br />*Private kitchen<br />*Private bathroom and toilet<br />*Superb location surrounded by trendy cafes, restaurants, bars, shopping centres and parks.<br />*Close to Iconic London city centre,Camden Town,  King’s Cross St Pancras station and Eurostar<br /><br />Street Parking:<br />-Weekdays between 18:30 - 08:30<br />-Weekend, from Friday- 18:30 until 08:30.","Islington"
"London","The flat is a few minutes walk from the lovely Ducketts Common of Turnpike Lane.<br /><br />It is also very close to speedy transport connections into central London and the buzzy, mixed cultural life and great Turkish restaurants and bars of Green Lanes.","Haringey"
"London","One spacious double bedroom <br /><br />- Furnished with double bed, beside table and  wardrobe <br />- Clean and tidy kitchen and toilet <br />- Brand new carpet <br />- Free FAST WiFi <br />- Close to either Romford train station or Gidea Park station (10 minutes walk) <br />- Literately 1 minute walk to bus stop <br />- Supermarket and restaurant/take away nearby. <br />- Beautiful and quiet residential area. <br />- Nice Garden and parking available<br /><br />Shuttle Service (Supermarket/Station/Airport) Available","Havering"
"London","The whole group will enjoy easy access to Beckenham junction rail station and high street from this centrally located place.   <br /><br />The space:   <br /><br />A newly refurbished modern double bedroom in the centre of Beckenham, with a stunning shared kitchen, bathroom and parking space, located in the centre of Beckenham opposite the main high street.   Beckenham is an attractive South-East London town near Bromley known for its thriving winding high street.","Bromley"
"London","New on Airbnb. New refurbished house. You will feel like home. Very clean and trendy area as there are many restaurants and shops just outside the apartment. Woodford station is only 5minutes walk and 1 train to central London within 10 minutes. <br /><br />While your stay you will have many essentials like washing machine, fridge, freezer, microwave, hair dryer and etc.","Redbridge"
"London","A beautiful, recently renovated, luxurious and spacious two bedroom, two bathroom apartment set in this charming mansion block on West End Lane, minutes away from West Hampstead underground and overground stations and easy transport links to Heathrow, Gatwick and Luton airports and a 15 minute bus ride to Oxford St. The property benefits from parking on site, a day porter and a lovely garden at the front.","Camden"
"London","Welcome to Augusta the Crystal Palace!  She is a factory made (ie purpose built and not converted by us) VW California Ocean diesel campervan (2019 reg). We bought her in June 2022, and she lives in our underground carpark in Stockwell.  We spent a month researching every possible gadget and comfort that you can find and kitted her out for travels.  She has everything you could possibly want (incl. bedding, towels and fairy lights), and comes ready to go (excluding groceries!). UK travel only.","Lambeth"
"London","Enjoy the comfort and privacy of this stylish apartment, featuring a private entrance for your convenience. The apartment offers a spacious living room, two cozy bedrooms, and a modern bathroom. The well-equipped kitchen is perfect for preparing meals, with a stovetop, refrigerator, dishwasher, and all the essential kitchenware. Relax with a flat-screen TV, and sleep comfortably in any of the three beds. This apartment is the perfect retreat for a relaxing stay in the heart of the city.","Westminster"
"London","Relax with the whole family at this peaceful place to stay.","Bexley"
"London","Students Only Room ! <br />En-suite room with private bathroom, study table, bed, wardrobe and shared kitchen.<br />Close to Central London<br />TV in Common Area, Free Gym, Study Area, Gaming area, Terrace<br />+ All Bills Included<br />+ Free - 2 Cleanings/month <br />+ Free Breakfast - Twice a week<br />+ Free Tea & Coffee - 2 times a week<br />+ Free Airport Transfer for 44 Weeks+ Stay.<br />+ Free £100 Uber Eats Voucher for 44 Weeks+ Stay.<br />+ Free Private Medical Insurance for 44 Weeks+ Stay.<br />*Student ID Compulsory.<br />18+ Age & No Pets","Southwark"
"London","4 bedrooms (1 King, 1 Double, 1 Small Double, 1 nursery - cot & bunk available). 2 bathrooms, neither en-suite which makes it ideal for sharing. In a friendly quiet neighbourhood, easy 20 minute walk to Wimbledon Tennis. Big kitchen with large dining table and breakfast bar. Recently refurbished garden with BBQ and outdoor seating area. Two large flatscreen TVs. 5 minute walk from Wimbledon Park tube station and district line. 15 minute walk from Earlsfield overground.","Merton"
"London","Note: the area can be busy and noisy on weekends.<br /><br />Offering Flat for 6 in Hurdwick near Bigben London Eye HW4 is an accommodation set in London, 1.6 km from King's Cross St Pancras and 1 km from Euston Station. The property is around 2.2 km from Dominion Theatre, 2.5 km from British Museum and 1.4 km from King's Cross Theatre. The property is 1.2 km from Camden Market, and within 3 km of the city centre.","Camden"
"London","A lovely space to relax, work or explore London from, stylish space. Creatively designed in a leafy and quiet suburb of London. There is a terrace that you can also use for outdoor meals or relaxing, off street parking and only 30 minutes away from central London.","Greenwich"
"London","Quiet, very light and airy newly refurbished one bedroom flat in South Bermondsey (zone 2) with an off-street parking space and excellent transport links (see full description for more details!!)","Southwark"
"London","Forget your worries in this spacious and serene space.","Sutton"
"London","ONLY Sofa  with clean bedding to sleep in the lounge,  for economical sleepover <br /><br />please see check in time !<br /><br />The rent is cheap as the check in is time is at Late hours on the day it is booked.<br /><br />The room is PRIVATE TO YOU ON BOOKED DAY- see the time period<br /><br />Enjoy a stylish  stay<br />cleaned bedding provided to sleep on the sofa as seen in the picture<br />Suitable for someone with Low budget & need a place to pass the night. <br /><br />Guest MUST keep the place clean.","Newham"
"London","    <br />  Stunning Large 2 Bed apartment in the London Docklands with Views of the Thames River, Thames Barrier Park and close to Canary Wharf. The apartment is on the 3rd floor overlooking the river, has two balconies, spacious living room with all mo","Newham"
"London","Our light, airy, well-maintained house gives you loads of space. 4 bedrooms, 2 bathrooms, a large living room, & a huge new kitchen-diner overlooking the garden with raspberries, roses and sweet peas. On a quiet street with friendly neighbours, lots of nearby shops, cafes & green spaces nearby. Easy access to buses, tubes and trains, just 45 mins to central London. Comes with an adorable cat, Mimi! (she has a cat flap and feeder, so you just need to refresh her water and give her cuddles)","Waltham Forest"
"London","3BR/3BA Wimbledon Home – Ideal for Business Stays/Contractors<br /><br />Located in the heart of Wimbledon, this spacious and fully furnished 3-bedroom, 3-bathroom home offers an ideal long-term base for corporate professionals, relocating families, and international guests seeking comfort, connectivity, and a high standard of living.<br /><br />--Short walk to Wimbledon Station : 20 mins to London <br />--Wimbledon High Street :  10 mins walk<br />--6 minutes drive/30 minutes walk to the All England Lawn Tennis Club","Merton"
"London","Welcome to our charming double en-suite room, just a 2-minute walk from Redbridge Station!. Relax in the comfortable double bed, freshen up in the modern en-suite bathroom, and make use of the ample storage. With excellent transport links at your doorstep, exploring the city is a breeze. Whether you're here for business or leisure, this prime location offers everything. Book now and enjoy the best of comfort and accessibility.","Redbridge"
"London","Property offers award-winning dining and stunning views of London.<br /><br />The building’s circular tower design ensures that each of the 280 luxury rooms has impressive views of London's skyline. All rooms feature an iPod dock and a TV with on-demand movies and internet access.<br /><br />Recognized for their expertize of the destination, the property head concierge and his team are on hand to help uncover the unexplored treasures of Knightsbridge and beyond.","Kensington and Chelsea"
"London","Take it easy at this unique and tranquil getaway.","Camden"
"London","Keep it simple at this peaceful and centrally-located place near airport. 30 minutes to Heathrow airport","Hillingdon"
"London","You can easily access everything as a whole group from this centrally located place.","Islington"
"London","Fantastically located in one of London’s most prestigious areas, this elegantly designed one-bedroom flat offers a chic and fantastically located stay in the city. Set inside a quintessential Kensington building and just around the corner from Earl’s Court Station, you'll be perfectly placed to enjoy the tasty eateries, pubs and boutiques that line the streets nearby. And with world-class museums, Kensington Palace, and Hyde Park within walking distance, explore the best of the city with ease!","Kensington and Chelsea"
"London","Little haven, with open plan kitchen lounge with stunning outdoor area.  Basks in the sunlight due to the South facing direction. Polished wooden floors and contemporary fittings, tastefully furnished with cosy leather corner couch.<br /><br />So close to amazing parks Victoira Park a 10 min walk away, Hackney Marshes and Mabley Green on your doorstep. The vibrant Chatsworth rd or Victoria Park Village for all your amenities, pubs/dinning experiences.","Hackney"
"London","Relax in our warm and friendly home and enjoy a modern and stylish ensuite which has been decorated to a high standard.<br /><br />We are a family of 3 with a friendly cat. You will enjoy privacy but are very welcome to join us for breakfasts.<br /><br />Due to family use, we can’t offer the kitchen in the evenings but you will have fridge space to store items. <br /><br />Please note: the room is located beneath our living room, so you may hear some household sounds during the day.","Croydon"
"London","Discover London from the perfect location!<br /><br />Looking for the ideal place to stay in London?  Perfectly located just a short walk from the city's most iconic attractions. You’ll be right in the heart of London - perfect for sightseeing and exploring the capital by foot.<br /><br />From this location, you can easily walk to:<br /><br />Tower of London<br />London Bridge<br />London Eye<br />The Shard<br />Borough Market<br />River Thames<br />And many more must-see spots!<br /><br />Book your stay today and experience London like a local!","Southwark"
"London","Enjoy a stylish experience at this centrally-located place.<br />Two Bedroom Flat in Central Dalston E8 <br />Seconds from the overground<br />Compelling flat<br />Shower room, WC, Open Plan Kitchen, Sofa Bed <br />Smart Flat very well located for easy access into the city <br />Close to Ridley Road Fruit Market <br />Local Groceries Stores include Marks & Spencer, Sainsburys, Aldi<br /><br />Check in - 3pm <br />Check out - 10am","Hackney"
"London","Enjoy a stylish experience at this centrally-located place. With free parking","Newham"
"London","This is beautiful modern three bedroom .<br />It's located in London’s Greenwich Peninsula (Central London, Zone 2). The nearest underground station is North Greenwich.<br /> It has three bedrooms, two bathrooms and an open plan living room.","Greenwich"
"London","Minutes from Wandsworth Common, Balham station and nearby Northcote Road, this conveniently located apartment offers ease of access to central London as well as being walking distance to local shops, cafes and gyms, all while situated on a quiet family-friendly road. A spacious two double bedroom ground floor apartment, recently renovated with high quality amenities, this is a family home offering comfort and space to relax.","Wandsworth"
"London","A cosy but very modern styled 1 bedroom apartment which is super close to Bermondsey Station on the jubilee line (5 minute walk)  and very close to the Thames front.<br /><br />There is 1 x double bed and 1 x double sofa bed so can comfortably sleep 4 people. The location is ideal for tourists as very close to London's key tourist spots - Towerbridge, Tower of London, The Shard, The southbank the list goes on!<br /><br /><br />Please be aware there is very restricted parking here","Southwark"
"London","This cosy apartment is perfect for small families, group of friends, professionals or international students looking for short or long stay.<br /><br />Being centrally located, the apartment is a 1 minute walk to Wallington station, 25 minute drive to Gatwick and 40 minute train to LDN Bridge and the city centre. Easy transport links vis local buses and trams.<br /><br />The space<br />- Entire 1 Bedroom Apartment<br />-Sleeps up to 4 guests<br />-Bedroom - 1 Double bed<br />-Lounge -  Sofa bed<br />- Free Wifi & Parking <br /><br />Enjoy!","Sutton"
